country,industry,sector,longBusinessSummary,symbol
India,Electrical Equipment & Parts,Industrials,"V-Guard Industries Limited manufactures and sells electrical and electronic products in India and internationally. It operates through three segments: Electronics, Electrical, and Consumer Durables. The Electronics segment offers voltage stabilizers; inverter, DUPS, inverter batteries, and UPS; and solar panels, solar batteries, off grid systems and inverters, and on grid photovoltaic (PV) inverters. The Electrical segment offers wiring and industrial cables, domestic switch gears and distribution boards, domestic and agriculture pumps, and modular switches. The Consumer Durables Segment includes storage, solar, instant, and gas water heaters, as well as immersion heater, rods and room heaters; heat pump water heaters; ceiling, table, pedestal, wall, and ventilating and exhaust fans; and kitchen appliances, such as mixer grinders, induction cooktops, gas stoves, rice cookers, grill kings, toasters, kettles, chimneys, sandwich makers, and hand blenders. In addition, the company provides air coolers, electric motors, and water purifiers. The company sells its products through a network of distributors, dealers, and service centers. V-Guard Industries Limited was founded in 1977 and is based in Kochi, India.",VGUARD
