dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
13.0,0.0156,0.2624,,,GANDHITUBE
13.0,0.016,0.2624,,,GANDHITUBE
13.0,0.0163,0.2624,,,GANDHITUBE
13.0,0.0159,0.2624,,,GANDHITUBE
13.0,0.0152,0.2624,,,GANDHITUBE
13.0,0.0162,0.2624,,,GANDHITUBE
13.0,0.0165,0.2694,,,GANDHITUBE
13.0,0.0166,0.2694,,,GANDHITUBE
13.0,0.0167,0.2694,,,GANDHITUBE
13.0,0.017,0.2694,,,GANDHITUBE
13.0,0.0174,0.2694,,,GANDHITUBE
13.0,0.0161,0.2694,,,GANDHITUBE
13.0,0.0159,0.2694,,,GANDHITUBE
13.0,0.0172,0.2694,,,GANDHITUBE
