quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
0.145,1.107,151.824,-0.05057,0.21542999,0.03726,-0.020399999,0.00503,-0.07538,KOLTEPATIL,2024-07-07
0.145,1.107,151.824,-0.05057,0.21542999,0.03726,-0.020399999,0.00503,-0.07538,KOLTEPATIL,2024-07-13
0.145,1.107,151.824,-0.05057,0.21542999,0.03726,-0.020399999,0.00503,-0.07538,KOLTEPATIL,2024-07-20
0.145,1.107,151.824,-0.05057,0.21542999,0.03726,-0.020399999,0.00503,-0.07538,KOLTEPATIL,2024-07-27
0.117,1.107,151.824,-0.05057,0.20120001,0.03151,-0.020399999,0.00514,-0.08375,KOLTEPATIL,2024-08-03
0.117,1.107,151.824,-0.05057,0.20120001,0.03151,-0.020399999,0.00514,-0.08375,KOLTEPATIL,2024-08-10
,,151.824,-0.09559,0.19015,-0.01841,0.06926,,,KOLTEPATIL,2024-08-17
,,151.824,-0.09559,0.19015,-0.01841,0.06926,,,KOLTEPATIL,2024-08-24
,,151.824,-0.09559,0.19015,-0.01841,0.06926,,,KOLTEPATIL,2024-09-01
,,151.824,-0.09559,0.19015,-0.01841,0.06926,,,KOLTEPATIL,2024-09-08
,,151.824,-0.09559,0.19015,-0.01841,0.06926,,,KOLTEPATIL,2024-09-15
,,151.824,-0.09559,0.19015,-0.01841,0.06926,,,KOLTEPATIL,2024-09-21
,,151.824,-0.09559,0.19015,-0.01841,0.06926,,,KOLTEPATIL,2024-09-28
,,151.824,-0.09559,0.19015,-0.01841,0.06926,,,KOLTEPATIL,2024-10-05
,,151.824,-0.09559,0.19015,-0.01841,0.06926,,,KOLTEPATIL,2024-10-12
,,151.824,-0.09559,0.19015,-0.01841,0.06926,,,KOLTEPATIL,2024-10-19
