country,industry,sector,longBusinessSummary,symbol
India,Electronic Gaming & Multimedia,Communication Services,"Nazara Technologies Limited, together with its subsidiaries, operates a gaming and sports media platform in India, Africa, the Middle East, the Asia Pacific, the United States, and internationally. It operates through eSports, Ad tech, Gaming segments. The company offers subscription, download of games, and other contents; and support services. It also provides interactive and online gaming, including gamified early learning ecosystems; e-sports; and advertising technology ecosystems. In addition, the company owns various IPs, including World Cricket Championship, Kiddopia, Animal Jam, Classic Rummy, Openplay, Halaplay, Nazara Telco Distribution, Nodwin, NODWIN Gaming, SportsKeeda, Wings, Branded, Pro Football Network, Publishme, Rusk DC, Planet Superheroes, Vizibl, AdPrimus, BidAmp, and Datawrkz. Nazara Technologies Limited was incorporated in 1999 and is based in Mumbai, India.",NAZARA
