country,industry,sector,longBusinessSummary,symbol
India,Mortgage Finance,Financial Services,"Aptus Value Housing Finance India Limited, together with its subsidiary, operates as a housing finance company in India. It offers home construction, purchase, renovation, and extension loans; and loans against property for construction and purchase; and credit shield and property insurance. The company serves the self-employed, and low-and middle-income families from rural and semi urban areas. Aptus Value Housing Finance India Limited was incorporated in 2009 and is headquartered in Chennai, India.",APTUS
