country,industry,sector,longBusinessSummary,symbol
India,Engineering & Construction,Industrials,"Man Infraconstruction Limited provides civil construction services in India. The company's services include port infrastructure construction of onshore container terminals and freight stations; reclamation of land; soil consolidation; and provision of operational services, including firefighting, sewerage, drainage systems, etc. It is also involved in the construction of commercial and institutional projects comprising IT parks, office complexes, hotels, shopping malls, schools, hospitals, etc.; and roads, including earthwork and paving, electrification, landscaping, widening, up-gradation, drainage, and others. In addition, the company constructs residential projects, such as high-rise buildings, townships, luxury villas, and others; and industrial projects that include factories, cold storages, warehouse facilities, heavy engineering, manufacturing and processing units, etc. Further, it engages in the production, manufacturing, processing, trading, and dealing in all kinds of building material products, including ready mix concrete, aggregate, cement, and all cement based products, etc. The company was formerly known as Man Construction Limited and changed its name to Man Infraconstruction Limited in November 2006. Man Infraconstruction Limited was incorporated in 2002 and is based in Mumbai, India.",MANINFRA
