priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
0.4639963,1.2410495,15.799054,0.839,8.93,SPORTKING,2024-07-07
0.500054,1.335129,16.99054,0.874,9.31,SPORTKING,2024-07-13
0.53594774,1.433498,18.248999,0.912,9.708,SPORTKING,2024-07-20
0.63701427,1.7719985,18.832245,0.972,9.416,SPORTKING,2024-07-27
0.67720956,1.8833069,20.0,1.03,9.981,SPORTKING,2024-08-03
0.6932966,1.8304765,19.456686,1.011,9.797,SPORTKING,2024-08-10
0.6585505,1.8319063,19.454145,1.005,9.737,SPORTKING,2024-08-17
0.7647409,2.127299,22.573963,1.118,10.83,SPORTKING,2024-08-24
0.7532533,2.0953434,22.272036,1.107,10.719,SPORTKING,2024-09-01
0.7700607,2.1420972,22.779383,1.123,10.882,SPORTKING,2024-09-08
0.7571082,2.1060607,22.386019,1.111,10.757,SPORTKING,2024-09-15
0.59443015,1.6535366,17.549316,0.948,9.181,SPORTKING,2024-09-21
0.5882622,1.6363791,17.393618,0.942,9.121,SPORTKING,2024-09-28
0.57798046,1.6044952,17.028831,0.93,9.01,SPORTKING,2024-10-05
0.6051212,1.6832759,17.892097,0.959,9.285,SPORTKING,2024-10-12
0.5949419,1.6423843,17.457447,0.944,9.142,SPORTKING,2024-10-19
