dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
28.0,0.0165,0.2167,,,MGL
28.0,0.0164,0.2167,,,MGL
28.0,0.016,0.2167,,,MGL
30.0,0.0163,0.23110001,18.0,2024-08-14,MGL
30.0,0.0163,0.23110001,,,MGL
30.0,0.0166,0.23110001,18.0,2024-08-14,MGL
30.0,0.0173,0.23110001,18.0,2024-08-14,MGL
30.0,0.017,0.23110001,,,MGL
30.0,0.0167,0.23110001,,,MGL
30.0,0.015700001,0.23110001,18.0,2024-08-14,MGL
30.0,0.0154,0.23110001,,,MGL
30.0,0.015700001,0.23110001,,,MGL
30.0,0.0164,0.23110001,,,MGL
