country,industry,sector,longBusinessSummary,symbol
India,Real Estate—Development,Real Estate,"Alembic Limited engages in real estate business in India and internationally. It operates through Active Pharmaceutical Ingredient (API) and Real Estate segments. The company constructs residential and commercial real estate projects; provision of project management and marketing consultancy services; and leasing of commercial properties. It manufactures and markets fermentation and chemistry based on active pharmaceutical ingredient; and engages in research and development. In addition, it is involved in power generation through co-generation plants and wind power sources. The company serves individuals, corporates, business houses, and pharmaceutical companies. The company was founded in 1907 and is based in Vadodara, India. Alembic Limited is a subsidiary of Nirayu Pvt. Ltd.",ALEMBICLTD
