priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
7.4575667,5.451744,51.032322,7.188,31.77,CONCOR,2024-07-07
7.4466586,5.4494247,51.010612,7.185,31.756,CONCOR,2024-07-13
7.118898,5.2097936,48.791027,6.858,30.309,CONCOR,2024-07-20
7.3223763,5.3592405,50.23913,7.062,31.211,CONCOR,2024-07-27
7.253022,5.3084803,49.739258,6.993,30.905,CONCOR,2024-08-03
6.89187,5.0544195,46.727013,6.51,28.565,CONCOR,2024-08-10
6.752192,5.0448856,46.727924,6.307,27.675,CONCOR,2024-08-17
6.830822,5.103634,47.159523,6.576,28.854,CONCOR,2024-08-24
6.663218,4.9735117,46.08882,6.401,28.09,CONCOR,2024-09-01
6.501817,4.8578186,45.038223,6.247,27.41,CONCOR,2024-09-08
6.630798,4.9541864,45.865936,6.376,27.976,CONCOR,2024-09-15
6.1647596,4.601954,42.70684,5.904,25.908,CONCOR,2024-09-21
6.28559,4.696003,43.47567,6.03,26.46,CONCOR,2024-09-28
6.079013,4.5403714,42.014782,5.822,25.546,CONCOR,2024-10-05
6.16557,4.606592,42.729446,5.91,25.935,CONCOR,2024-10-12
6.0186553,4.496825,41.67144,5.763,25.29,CONCOR,2024-10-19
