country,industry,sector,longBusinessSummary,symbol
India,Specialty Chemicals,Basic Materials,"DCM Shriram Limited, together with its subsidiaries, engages in chloro-vinyl, sugar, agri-input, and other businesses in India and internationally. The company operates through Chloro-Vinyl, Sugar, Shriram Farm Solutions, Bioseed, Fertilisers, Fenesta Building, and Others segments. It manufactures and sells urea; caustic soda lye and flakes, and chlorine; sugar, ethanol, and Bagasse based cogen power plants; plant nutrition solutions, crop care chemicals, and hybrid seeds; caustic soda, chlorine, hydrogen, stable bleaching powder, calcium carbide, PVC resins, and aluminum chloride; and UPVC and aluminum windows and doors. In addition, the company sells fuel comprising petrol and diesel; and cement related products. Further, it provides advanced material products, including liquid epoxy resins, hardeners, solvent cuts, reactive diluents, and formulated resins for various sectors, such as wind-blades, EVs, aeronautics, electronics, fire-proofing, and light-weighting industries. The company was incorporated in 1989 and is based in New Delhi, India. DCM Shriram Limited operates as a subsidiary of Sumant Investments Pvt Ltd.",DCMSHRIRAM
