country,industry,sector,longBusinessSummary,symbol
India,Steel,Basic Materials,"Jindal Saw Limited engages in the manufacture and supply of iron and steel pipes and pellets in India and internationally. It operates through Iron and Steel Products and Others segments. The company offers SAW pipes used for energy transportation in the oil and gas sector, including water and slurry transportation; ductile iron pipes and fittings for water and waste-water transportation sectors; carbon, alloy, and stainless steel seamless and welded pipes and tubes for use in petroleum, exploration, sugar, steel, bearing, automotive general engineering, power, and process industries; operates iron ore mine and pellet plant. It provides precision stainless steel strips and soft magnetic nickel alloys for use in the production of textile machinery, clocks, watches, and electrical equipment; anti corrosion and protective coating; double chamber pipes; foam coated pipes; weld-on connector casings; bends and flanges; pipes and tubes for general mechanical engineering applications; and line pipe, process pipe, oil country tubular goods products, and non-welded pipes. In addition, the company is involved in the transshipment and waterborne transportation businesses; and provision of inland shipping, business process outsourcing, call center and advisory, helical anchor manufacturing, property holding, and tools and fittings products. Jindal Saw Limited was incorporated in 1984 and is based in New Delhi, India.",JINDALSAW
