country,industry,sector,longBusinessSummary,symbol
India,Electronic Components,Technology,"PG Electroplast Limited provides electronic manufacturing services for original equipment and design manufacturers in India and internationally. The company manufactures and/or assembles various consumer electronic components and finished products, such as kitchen appliances, air conditioners sub-assemblies, air cooler, washing machines, mobile handsets, and LEDs for third parties. It also offers exterior and interior automotive parts; printed circuit board assemblies; LED televisions; and thermoset-urea-formaldehyde and PP toilet seats. In addition, the company provides small, medium, large sized, high-precision, and surface critical injection molded components; polymers for various hollow plastic products; moldings of thermoset polymers; small and medium sized moulds for applications in the automotive, white goods, home and kitchen appliances, lighting, and electrical equipment industries; and sheet metal components and heat exchangers, as well as powder coatings and copper connecting pipes. Further, the company owns and operates polyurethane paint shop. PG Electroplast Limited was incorporated in 2003 and is based in Greater Noida, India.",PGEL
