dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
1.0,0.0156,0.8114,,,SUTLEJTEX
1.0,0.015800001,0.8114,,,SUTLEJTEX
1.0,0.0153,0.8114,,,SUTLEJTEX
1.0,0.0147,0.8114,,,SUTLEJTEX
1.0,0.015,0.8114,,,SUTLEJTEX
1.0,0.0150999995,0.8114,,,SUTLEJTEX
