dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
21.0,0.063200004,0.1329,,,HINDPETRO
21.0,0.0614,0.1329,,,HINDPETRO
21.0,0.0615,0.1329,,,HINDPETRO
21.0,0.056199998,0.1329,,,HINDPETRO
21.0,0.0558,0.1329,,,HINDPETRO
21.0,0.0539,0.21530001,,,HINDPETRO
21.0,0.0558,0.21530001,,,HINDPETRO
21.0,0.0563,0.21530001,,,HINDPETRO
21.0,0.051799998,0.21530001,,,HINDPETRO
21.0,0.050100002,0.21530001,,,HINDPETRO
21.0,0.048299998,0.21530001,,,HINDPETRO
21.0,0.0511,0.21530001,,,HINDPETRO
21.0,0.052800003,0.21530001,,,HINDPETRO
21.0,0.048,0.21530001,,,HINDPETRO
21.0,0.051599998,0.21530001,,,HINDPETRO
21.0,0.0531,0.21530001,,,HINDPETRO
21.0,0.048499998,0.21530001,,,HINDPETRO
