country,industry,sector,longBusinessSummary,symbol
India,Apparel Manufacturing,Consumer Cyclical,"Nandani Creation Limited, together with its subsidiaries, manufactures, wholesales, trades, buys, sells, imports, and exports apparel in India. The company offers dress materials, suits, sarees; garments of men, women, and children, including sportswear, active wear, daily wear, and fashion wear; party wear wearing apparel purses; and belts, wallets, and other allied goods made from cotton, silk, synthetics, jute, velvet, woolen, leather, and rexine. It offers various bottom wears, kurtis, dresses, suit sets, patiala salwars, salwar kameez, and dupattas. In addition, the company provides tops, palazzo, jackets, leggings, shirts, and western wears. Nandani Creation Limited sells its products under the Jaipur Kurti, Amaiva-By Jaipur Kurti, and Desi Fusion brand name through its own website, jaipurkurti.com. It also sells through various online platforms, and retail stores in Jaipur. The company was founded in 2004 and is headquartered in Jaipur, India.",JAIPURKURT
