dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
0.5,0.0127,16.6667,,,ORICONENT
0.5,0.0127,16.6667,0.5,2023-09-13,ORICONENT
0.5,0.0134000005,16.6667,0.5,2023-09-13,ORICONENT
0.5,0.0126,16.6667,0.5,2023-09-13,ORICONENT
0.5,0.0125,16.6667,0.5,2023-09-13,ORICONENT
0.5,0.0128999995,16.6667,0.5,2023-09-13,ORICONENT
0.5,0.013300001,16.6667,0.5,2023-09-13,ORICONENT
0.5,0.0125,50.0,0.5,2024-09-18,ORICONENT
0.5,0.013099999,50.0,0.5,2024-09-18,ORICONENT
0.5,0.0136,50.0,0.5,2024-09-18,ORICONENT
0.5,0.0135,50.0,0.5,2024-09-18,ORICONENT
0.5,0.013300001,50.0,0.5,2024-09-17,ORICONENT
0.5,0.0134000005,50.0,0.5,2024-09-17,ORICONENT
0.5,0.013200001,50.0,0.5,2024-09-17,ORICONENT
0.5,0.0134000005,50.0,0.5,2024-09-17,ORICONENT
