priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
0.556491,0.9543957,,0.787,-23.238,RAMAPHO,2024-07-07
0.55980736,0.95776635,,0.789,-23.296,RAMAPHO,2024-07-13
0.552355,0.9473023,,0.783,-23.115,RAMAPHO,2024-07-20
0.55792785,0.9397269,,0.784,-20.155,RAMAPHO,2024-07-27
0.5612724,0.9595354,,0.795,-20.453,RAMAPHO,2024-08-03
0.5459004,0.9252341,,0.775,-19.937,RAMAPHO,2024-08-10
0.54927576,0.936718,,0.78,-20.054,RAMAPHO,2024-08-17
0.5498037,0.9620428,,0.766,-20.792,RAMAPHO,2024-08-24
0.5579221,0.9923324,,0.783,-21.255,RAMAPHO,2024-09-01
0.5760515,1.0245776,,0.801,-21.747,RAMAPHO,2024-09-08
0.55718905,0.9910285,,0.782,-21.235,RAMAPHO,2024-09-15
0.5859304,1.0381176,,0.809,-21.953,RAMAPHO,2024-09-21
0.5895581,1.0457401,,0.813,-22.07,RAMAPHO,2024-09-28
0.56578857,1.0063237,,0.791,-21.468,RAMAPHO,2024-10-05
0.5819448,1.0267842,,0.802,-21.78,RAMAPHO,2024-10-12
0.5987223,1.0591297,,0.821,-22.274,RAMAPHO,2024-10-19
