dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
11.45,0.028499998,0.5899,,,GMDCLTD
11.45,0.0274,0.5899,,,GMDCLTD
11.45,0.028800001,0.5899,,,GMDCLTD
11.45,0.028399998,0.625,,,GMDCLTD
11.45,0.029000001,0.625,,,GMDCLTD
11.45,0.0311,0.625,,,GMDCLTD
11.45,0.0321,0.625,,,GMDCLTD
11.45,0.0308,0.625,,,GMDCLTD
11.45,0.031,0.625,,,GMDCLTD
9.55,0.0257,0.625,,,GMDCLTD
9.55,0.025999999,0.625,,,GMDCLTD
9.55,0.025799999,0.625,,,GMDCLTD
9.55,0.026500002,0.625,,,GMDCLTD
9.55,0.0286,0.625,,,GMDCLTD
9.55,0.028099999,0.625,,,GMDCLTD
9.55,0.026700001,0.625,,,GMDCLTD
