priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
2.7572703,6.3665276,109.985466,3.278,19.017,HCG,2024-07-07
2.6246357,6.0602746,105.307014,3.146,18.25,HCG,2024-07-13
2.5419211,5.869287,101.9883,3.063,17.772,HCG,2024-07-20
2.6020339,5.9980145,104.22515,3.119,18.094,HCG,2024-07-27
2.5976715,5.9980145,104.22515,3.119,18.094,HCG,2024-07-27
2.6435835,6.104025,105.14493,3.165,18.36,HCG,2024-08-03
2.6399398,6.0956116,96.08753,3.127,18.138,HCG,2024-08-10
2.5092254,5.9904423,95.187164,3.004,16.572,HCG,2024-08-17
2.7344124,6.4565525,102.047874,3.206,17.688,HCG,2024-08-24
2.729135,6.515447,102.97873,3.231,17.823,HCG,2024-09-01
2.846843,6.796459,107.42021,3.348,18.47,HCG,2024-09-08
2.9814672,7.1178565,112.5,3.482,19.21,HCG,2024-09-15
2.9363577,7.0101633,111.39037,3.437,18.962,HCG,2024-09-21
3.0142422,7.1961026,113.7367,3.515,19.39,HCG,2024-09-28
3.0311582,7.2364874,114.986626,3.532,19.483,HCG,2024-10-05
3.168238,7.5612507,120.46917,3.667,20.231,HCG,2024-10-12
3.0989852,7.3963447,117.52673,3.598,19.852,HCG,2024-10-19
