country,industry,sector,longBusinessSummary,symbol
India,Electrical Equipment & Parts,Industrials,"Salzer Electronics Limited manufactures and supplies CAM operated rotary switches, selector switches, wiring ducts, voltmeter switches, copper wires and cables, and allied products primarily in India. The company offers industrial components, including cable ducts, rotary switches, limit and foot switches, terminal connectors, load break and photo voltaic switches, changeover switches, and solar isolators; customized control panels and plugs, and sockets; sensors, and relays. It also offers motor control products comprising of contactors, motor protection breakers (MCBs), and UL approved MCBs. In addition, the company provides toroidal and lamination transformers, rogowski coils, inductors, and chokes. Further, it offers industrial wires and cables, wire harness, and power coords; MCBs, changeover limiter, distribution board, modular switches; movement sensors, remote switches; motor starters, house wires; night light, and Wi-Fi smart switches. Additionally, the company provides enameled copper wire, flexible busbars, and LAN/CCTV cables; and energy savers and panels, and street light controllers. Furthermore, it operates an online store for its products. The company also exports its products. Salzer Electronics Limited was incorporated in 1985 and is based in Coimbatore, India.",SALZERELEC
