country,industry,sector,longBusinessSummary,symbol
India,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"Crompton Greaves Consumer Electricals Limited manufactures and markets consumer electrical products in India. The company operates in two segments, Electrical Consumer Durables and Lighting Products. It offers fans, including ceiling, table, pedestal, wall-mounted, ventilating, kitchen tower, exhaust, and industrial fans; pumps comprising residential, agricultural, solar, and specialty pumps; and home appliances, such as air coolers, smart plugs; oil filled, heat, halogen, quartz, and ceramic heaters; personal, tower, window, and desert coolers; storage, instant, immersion rods, and gas water heaters; room heaters; fabric care; dry and steam irons; and OTG, air fryer, induction cooktop, rice cooker, sandwich maker, pop-up toaster, and electric kettle products. The company provides cooking; brewing; chimneys; food preparation; hobs; free standing and built-in dishwashers; build in microwaves and ovens; and built in and tablet hobs. In addition, the company provides lighting products comprising LED bulbs and battens; night, color, candle, backup, and high wattage lamps; table lamps; celling lights; and conventional lamps. Crompton Greaves Consumer Electricals Limited was incorporated in 2015 and is based in Mumbai, India.",CROMPTON
