country,industry,sector,longBusinessSummary,symbol
India,Auto Parts,Consumer Cyclical,"Bharat Gears Limited manufactures and supplies automotive gears in India, the United States, Mexico, Spain, and internationally. It offers gear products, such as ring gears, pinions, transmission gears, shafts, differential gears, bevel gears, and value-added sub assemblies; heat-treating furnaces; universal batch furnaces, including drive and axle, transmission, bearing and precision machined components, shafts, fasteners, gears, castings, and forgings; and single/multi row pusher carburizing furnaces. The company also provides rotary health furnaces comprising automotive components, bearing races, off road/agricultural components and aerospace components, and forgings and powdered metal components; and other heat-treating equipment and systems, such as conveyor mesh belt furnace lines, rotary retort furnaces, pusher furnaces for general applications, automation and handling systems, atmosphere systems, endothermic gas generators, and process control/ SCADA systems. In addition, the company provides automotive components, including crown wheel pinions, transmission gears, straight bevel parts, steering components, fly wheel assemblies and rings, axle shafts, ceramic buttons, cover assemblies, lever and spring kits, clutch components, cage, propeller shaft components, crankshafts, turbo charger kits, and turbos charger core and rotor products. The company serves original equipment manufacturers, as well as automotive, agriculture, construction, utilities, EV segments. Bharat Gears Limited was incorporated in 1971 and is based in Mumbai, India.",BHARATGEAR
