dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
19.0,0.0067000003,0.19540001,,,MASTEK
19.0,0.0066000004,0.19540001,7.0,2024-01-25,MASTEK
19.0,0.0068,0.19489999,7.0,2024-01-25,MASTEK
19.0,0.0066000004,0.19489999,7.0,2024-01-25,MASTEK
19.0,0.0066000004,0.19489999,,,MASTEK
19.0,0.0069999998,0.19489999,7.0,2024-01-25,MASTEK
19.0,0.0070999996,0.19489999,7.0,2024-01-25,MASTEK
19.0,0.0063,0.19489999,7.0,2024-01-25,MASTEK
19.0,0.0064999997,0.19489999,12.0,2024-09-18,MASTEK
19.0,0.0069999998,0.19489999,12.0,2024-09-18,MASTEK
19.0,0.0072000003,0.19489999,12.0,2024-09-17,MASTEK
19.0,0.0072000003,0.19489999,,,MASTEK
19.0,0.0070999996,0.19489999,12.0,2024-09-17,MASTEK
19.0,0.0069999998,0.19489999,12.0,2024-09-17,MASTEK
19.0,0.0064,0.19489999,12.0,2024-09-17,MASTEK
