country,industry,sector,longBusinessSummary,symbol
India,Oil & Gas Refining & Marketing,Energy,"Indian Oil Corporation Limited, together with its subsidiaries, refines, pipeline transports, and markets petroleum products in India and internationally. It operates through Sale of Petroleum Products, Sale of Petrochemicals, and Other segments. The company's refinery products include liquefied petroleum gas (LPG), high-speed diesel, motor spirits, kerosene, aviation turbine fuel, light diesel oil, sulphur, raw petroleum coke, carbon black feedstock, naphtha, furnace oil, bitumen, propylene, polypropylene, monoethylene glycol, reformate, light cycle oil, purified terephthalic acid, jute batching oil, lube oil base stocks, sulfuric acid, polymer grade hexane, methyl tert-butyl ether, benzene, aviation gasoline, para-xylene, aromatics, and paraffin wax. It is also involved in the operation of fuel stations, supply of piped and compressed natural gas; exploration and production of crude oil and gas and petrochemicals; manufacture and sale of cryogenics comprising aluminum cryocans, cryogenic vessels, pressure vessels, and lube and aviation equipment, as well as bulk explosives; and provision of non-fuel products, such as LPG stoves, hoses, and cylinder trolleys, as well as indoor solar cooking systems, kitchen aprons, and gas lighters. In addition, the company engages in the wind and solar power generation; terminalling, retailing, and aviation refueling; lube blending and marketing; bunkering; refining and pipeline consultancy activities; licensing of technologies; and provision of financial services. Additionally, it operates Fuel@Call, a cloud-based technology platform for on-demand fuel delivery service for industrial and commercial customers; provides marine oils, including bunker fuels and marine lubricants; and spray and specialty oils, metal working and railroad oils, lubes, and greases for automobiles, agricultural equipment, stationary engines, and marine industries. The company was incorporated in 1959 and is based in New Delhi, India.",IOC
