priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
1.275648,0.9052232,16.528925,1.238,7.467,SCHAND,2024-07-07
1.2800065,0.908316,16.573986,1.242,7.494,SCHAND,2024-07-13
1.2188817,0.86494076,15.771665,1.181,7.122,SCHAND,2024-07-20
1.2331259,0.8732386,15.922972,1.193,7.193,SCHAND,2024-07-27
1.213088,0.8608295,15.696698,1.175,7.087,SCHAND,2024-08-03
1.1984713,0.85045713,15.528925,1.16,6.998,SCHAND,2024-08-10
1.1414924,0.8094958,16.234493,1.116,6.456,SCHAND,2024-08-17
1.2261125,0.8695046,17.451174,1.186,6.864,SCHAND,2024-08-24
1.2082418,0.85683143,15.380501,1.168,6.76,SCHAND,2024-09-01
1.2371217,0.87591654,15.723086,1.196,6.916,SCHAND,2024-09-08
1.2262188,0.86958003,15.619919,1.187,6.864,SCHAND,2024-09-15
1.3159448,0.93320966,16.751522,1.277,7.387,SCHAND,2024-09-21
1.157875,0.81937784,14.708192,1.115,6.452,SCHAND,2024-09-28
1.128249,0.80010414,14.371951,1.088,6.294,SCHAND,2024-10-05
1.1666495,0.8256012,14.809878,1.124,6.503,SCHAND,2024-10-12
1.1485662,0.81451225,14.620852,1.108,6.412,SCHAND,2024-10-19
