country,industry,sector,longBusinessSummary,symbol
India,Financial Conglomerates,Financial Services,"Centrum Capital Limited, together with its subsidiaries, provides various financial services for institutions and individuals in India and internationally. It operates through Banking Business; Institutional Business; Wealth Management & Distribution; and Housing Finance Business segments. The company offers investment banking services, including equity initial public offerings (IPO), follow-on public offerings and rights issues, pre-IPO placements, qualified institutional placements, American depository receipts, global depository receipts, alternative investment markets, convertible issuances, buybacks and delisting, open offers, and valuation advisory services; and mergers and acquisitions, structured finance advisory, and private equity advisory services, as well as infrastructure advisory services. It also provides working capital, term loans/corporate loans, project finance, and external commercial borrowings/foreign currency loans; home and non-home loans; tax and financial planning, family legacy and leadership, philanthropy, trust and estate, and ancillary services; wealth and portfolio management, and corporate treasury services; stock broking services; general, travel, health, and life insurance services; and private credit and venture debt funding services. In addition, the company offers institutional equities and research services, as well as trades in bonds. Further, it offers MSME loans and micro finance services. Centrum Capital Limited was incorporated in 1977 and is based in Mumbai, India.",CENTRUM
