priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
2.6682217,2.2383318,33.21701,2.618,15.901,CHEMFAB,2024-07-07
2.8546937,2.40459,35.723255,2.815,17.096,CHEMFAB,2024-07-13
3.0585606,2.5827894,38.307903,3.026,18.377,CHEMFAB,2024-07-20
3.8122704,3.22247,47.84779,3.783,22.973,CHEMFAB,2024-07-27
3.9363728,3.3271852,49.268227,3.907,23.725,CHEMFAB,2024-08-03
4.064154,3.2625191,71.957054,4.033,24.494,CHEMFAB,2024-08-10
3.9148846,3.268949,71.92401,3.755,27.19,CHEMFAB,2024-08-17
4.0096893,3.324613,73.50528,3.931,28.463,CHEMFAB,2024-08-24
3.9685583,3.3145092,72.985435,3.919,28.376,CHEMFAB,2024-09-01
4.352613,3.6352682,79.98383,4.301,31.143,CHEMFAB,2024-09-08
4.046855,3.358416,74.07212,3.971,28.754,CHEMFAB,2024-09-15
4.415082,3.6874418,81.39497,4.363,31.593,CHEMFAB,2024-09-21
4.5167065,3.7658863,83.32926,4.457,32.27,CHEMFAB,2024-09-28
4.501953,3.73833,82.65231,4.424,32.032,CHEMFAB,2024-10-05
4.9117475,4.098954,90.11308,4.854,35.143,CHEMFAB,2024-10-12
5.0345044,4.1094255,90.930885,4.866,35.233,CHEMFAB,2024-10-19
