priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
0.3546164,2.1445467,20.327087,0.366,11.803,SHANKARA,2024-07-07
0.35135177,2.1270645,20.17883,0.363,11.71,SHANKARA,2024-07-13
0.33470324,2.0262752,19.228218,0.347,11.174,SHANKARA,2024-07-20
0.34037817,2.0493822,19.453102,0.351,11.297,SHANKARA,2024-07-27
0.33472937,2.0206504,19.158258,0.346,11.144,SHANKARA,2024-08-03
0.33611032,1.903595,18.551111,0.347,11.188,SHANKARA,2024-08-10
0.28130433,1.7588719,17.150904,0.298,9.489,SHANKARA,2024-08-17
0.29375145,1.8266728,17.827892,0.304,9.682,SHANKARA,2024-08-24
0.29105303,1.819984,17.76261,0.303,9.648,SHANKARA,2024-09-01
0.2796515,1.7476224,17.036158,0.291,9.279,SHANKARA,2024-09-08
0.2780709,1.7388054,16.950207,0.29,9.234,SHANKARA,2024-09-15
0.27111456,1.6933514,16.516903,0.282,9.002,SHANKARA,2024-09-21
0.25939995,1.6220539,15.82147,0.271,8.639,SHANKARA,2024-09-28
0.24921355,1.5583575,15.195671,0.261,8.314,SHANKARA,2024-10-05
0.25093964,1.5691508,15.291851,0.263,8.369,SHANKARA,2024-10-12
0.25016168,1.5642862,15.244445,0.262,8.345,SHANKARA,2024-10-19
