dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
75.0,0.036,0.7147,,,MPSLTD
75.0,0.0361,0.7147,45.0,2024-08-01,MPSLTD
75.0,0.0363,0.7147,45.0,2024-08-01,MPSLTD
75.0,0.036,0.7147,45.0,2024-08-01,MPSLTD
75.0,0.0368,0.7147,45.0,2024-08-01,MPSLTD
75.0,0.0368,0.7147,,,MPSLTD
75.0,0.038,0.7147,45.0,2024-08-01,MPSLTD
75.0,0.0354,0.7421,45.0,2024-08-01,MPSLTD
75.0,0.0313,0.7421,45.0,2024-08-01,MPSLTD
75.0,0.031400003,0.7421,45.0,2024-08-01,MPSLTD
75.0,0.0309,0.7421,45.0,2024-08-01,MPSLTD
75.0,0.0344,0.7421,45.0,2024-08-01,MPSLTD
75.0,0.0372,0.7421,45.0,2024-08-01,MPSLTD
75.0,0.035099998,0.7421,45.0,2024-08-01,MPSLTD
75.0,0.037100002,0.7421,45.0,2024-08-01,MPSLTD
75.0,0.0358,0.7421,,,MPSLTD
75.0,0.0341,0.7421,,,MPSLTD
