country,industry,sector,longBusinessSummary,symbol
India,Conglomerates,Industrials,"Godrej Industries Limited, together with its subsidiaries, engages in the chemical, consumer goods, real estate, agriculture, and financial services businesses in India and Internationally. The company produces and sells fatty acids, fatty alcohols, esters and waxes, refined glycerine, alpha olefin sulphonates, sodium lauryl sulphate and sodium lauryl ether sulphate. It also offers compound feeds for cattle, poultry, shrimp, and fish. In addition, the company provides refined vegetable and vanaspati oil; and engaged in oil trading and oil palm plantation business. Further, it is involved in real estate sales, development, and leasing activities; and financial services business; and offers milk and milk products. Additionally, the company engages in crop protection business; hotel room, food and beverage sale, and banquet services. Furthermore, it is involved in poultry and cattle breeding; and energy generation through windmills; and seeds related business. Godrej Industries Limited offers hair care, home care, and personal care products. The company provides business loan, plot, and home loan. Godrej Industries Limited  was formerly known as Godrej Soaps Limited and changed its name to Godrej Industries Limited in April 2001. The company was founded in 1897 and is based in Mumbai, India.",GODREJIND
