dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
44.0,0.010199999,0.259,,,GODFRYPHLP
44.0,0.0108,0.259,,,GODFRYPHLP
44.0,0.0105,0.259,,,GODFRYPHLP
56.0,0.0126,0.2666,,,GODFRYPHLP
56.0,0.0128999995,0.2666,,,GODFRYPHLP
56.0,0.0104,0.2666,,,GODFRYPHLP
56.0,0.0086,0.2666,,,GODFRYPHLP
56.0,0.0078,0.2666,,,GODFRYPHLP
56.0,0.0077,0.2666,,,GODFRYPHLP
56.0,0.0072000003,0.2666,,,GODFRYPHLP
56.0,0.008,0.2666,,,GODFRYPHLP
56.0,0.0084,0.2666,,,GODFRYPHLP
56.0,0.0081,0.2666,,,GODFRYPHLP
