dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
2.2,0.0066000004,0.1943,,,NCC
2.2,0.0066000004,0.1943,2.2,2023-08-25,NCC
2.2,0.0070999996,0.1943,,,NCC
2.2,0.0064999997,0.1943,,,NCC
2.2,0.0064,0.1943,2.2,2023-08-25,NCC
2.2,0.0064,0.1943,,,NCC
2.2,0.0068,0.1849,2.2,2023-08-25,NCC
2.2,0.0070999996,0.1849,2.2,2024-08-30,NCC
2.2,0.0068,0.1849,,,NCC
2.2,0.0069,0.1849,,,NCC
2.2,0.0069999998,0.1849,,,NCC
2.2,0.0072000003,0.1849,2.2,2024-08-30,NCC
2.2,0.0073,0.1849,2.2,2024-08-30,NCC
2.2,0.0073,0.1849,,,NCC
2.2,0.0074,0.1849,,,NCC
2.2,0.0070999996,0.1849,,,NCC
