priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
1.1604754,10.268634,80.66456,1.124,69.468,SBILIFE,2024-07-07
1.1878337,10.493222,82.86585,1.149,71.036,SBILIFE,2024-07-13
1.2502388,11.062919,86.94986,1.214,75.014,SBILIFE,2024-07-20
1.2636739,11.255857,86.21123,1.239,,SBILIFE,2024-07-27
1.2593077,11.216966,86.21048,1.235,,SBILIFE,2024-08-03
1.2450179,11.089683,84.72986,1.22,,SBILIFE,2024-08-10
1.2196466,10.856974,83.320175,1.197,,SBILIFE,2024-08-17
1.2957351,11.502388,88.4916,1.267,,SBILIFE,2024-08-24
1.3356557,11.894523,90.923836,1.311,,SBILIFE,2024-09-01
1.3695444,12.19023,93.45983,1.344,,SBILIFE,2024-09-08
1.3329126,11.870094,90.91581,1.308,,SBILIFE,2024-09-15
1.3513774,12.022769,92.358025,1.325,,SBILIFE,2024-09-21
1.3613954,12.102482,92.60453,1.334,,SBILIFE,2024-09-28
1.2981429,11.558958,88.489174,1.273,,SBILIFE,2024-10-05
1.2540367,11.1536455,85.47045,1.228,,SBILIFE,2024-10-12
1.2316873,10.967221,84.04188,1.207,,SBILIFE,2024-10-19
