country,industry,sector,longBusinessSummary,symbol
India,Resorts & Casinos,Consumer Cyclical,"Delta Corp Limited, together with its subsidiaries, operates in the gaming and entertainment, and hospitality businesses in India and internationally. It operates through three segments: Casino Gaming, Online Skill Gaming, and Hospitality. The Casino Gaming segment operates offshore casinos, including Deltin Royale, Deltin JAQK, and King Casino in Goa; land based casinos, such as Deltin Suites Casino and Deltin Zuri in Goa and Deltin Denzong in Sikkim; and Deltin Casino in Kathmandu, Nepal. The Online Skill Gaming segment owns and operates Adda52.com, an online poker games site. The Hospitality segment operates The Deltin, a five-star hotel, which include rooms, gourmet restaurants, and bars, as well as indoor event place, retail space, swimming pools, and indoor and outdoor games located in Daman; and Deltin Suites, an all-suite hotel with a casino, which comprise gaming positions, rooms, restaurant, a bar, and a gym and spa facilities located in Goa. Delta Corp Limited was incorporated in 1990 and is based in Mumbai, India.",DELTACORP
