earningsGrowth,revenueGrowth,symbol,Date
2.537,0.717,ZODIAC,2024-07-07
2.537,0.717,ZODIAC,2024-07-13
2.537,0.717,ZODIAC,2024-07-20
2.537,0.717,ZODIAC,2024-07-27
2.537,0.717,ZODIAC,2024-08-03
2.537,0.717,ZODIAC,2024-08-10
2.537,0.717,ZODIAC,2024-08-17
1.839,1.472,ZODIAC,2024-08-24
1.839,1.472,ZODIAC,2024-09-01
1.839,1.472,ZODIAC,2024-09-08
1.839,1.472,ZODIAC,2024-09-15
1.839,1.472,ZODIAC,2024-09-21
1.839,1.472,ZODIAC,2024-09-28
1.839,1.472,ZODIAC,2024-10-05
1.839,1.472,ZODIAC,2024-10-12
1.839,1.472,ZODIAC,2024-10-19
