dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
2.6,0.0164,0.2338,,,NAVNETEDUL
2.6,0.0167,0.2338,2.6,2023-08-07,NAVNETEDUL
2.6,0.0172,0.2338,,,NAVNETEDUL
2.6,0.016900001,0.2338,,,NAVNETEDUL
2.6,0.0167,0.2338,,,NAVNETEDUL
2.6,0.0156,0.2338,2.6,2024-08-13,NAVNETEDUL
2.6,0.0156,0.2338,,,NAVNETEDUL
2.6,0.0159,0.2338,2.6,2024-08-13,NAVNETEDUL
2.6,0.0167,0.065,2.6,2024-08-13,NAVNETEDUL
2.6,0.0163,0.065,,,NAVNETEDUL
2.6,0.0164,0.065,,,NAVNETEDUL
2.6,0.016900001,0.065,,,NAVNETEDUL
2.6,0.0171,0.065,,,NAVNETEDUL
2.6,0.0174,0.065,2.6,2024-08-13,NAVNETEDUL
2.6,0.018,0.065,2.6,2024-08-13,NAVNETEDUL
2.6,0.018,0.065,,,NAVNETEDUL
2.6,0.0182,0.065,,,NAVNETEDUL
2.6,0.0186,0.065,,,NAVNETEDUL
