dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
20.0,0.0225,0.4719,,,MSTCLTD
20.0,0.022,0.4719,5.0,2024-02-20,MSTCLTD
20.0,0.0238,0.4719,5.0,2024-02-20,MSTCLTD
20.0,0.021,0.4719,5.0,2024-02-20,MSTCLTD
20.0,0.021,0.4719,,,MSTCLTD
20.0,0.0221,0.4719,5.0,2024-02-20,MSTCLTD
20.0,0.0221,0.4719,,,MSTCLTD
20.0,0.0231,0.4719,5.0,2024-02-20,MSTCLTD
20.0,0.0238,0.4473,5.0,2024-02-20,MSTCLTD
20.0,0.024500001,0.4473,5.0,2024-02-20,MSTCLTD
18.7,0.0228,0.4473,5.0,2024-09-10,MSTCLTD
18.7,0.0249,0.4473,5.0,2024-09-10,MSTCLTD
18.7,0.0254,0.4473,5.0,2024-09-10,MSTCLTD
18.7,0.025899999,0.4473,5.0,2024-09-10,MSTCLTD
18.7,0.0275,0.4473,5.0,2024-09-10,MSTCLTD
18.7,0.029000001,0.4473,5.0,2024-09-10,MSTCLTD
18.7,0.0273,0.4473,,,MSTCLTD
18.7,0.026400002,0.4473,,,MSTCLTD
