dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
4.0,0.0036000002,0.0921,4.0,2023-08-04,SANGHVIMOV
4.0,0.0037,0.0921,,,SANGHVIMOV
4.0,0.0036000002,0.0921,,,SANGHVIMOV
4.0,0.0034999999,0.0921,,,SANGHVIMOV
6.0,0.0072000003,0.0928,,,SANGHVIMOV
6.0,0.0074,0.0928,,,SANGHVIMOV
6.0,0.0067000003,0.0928,,,SANGHVIMOV
6.0,0.0073,0.0928,,,SANGHVIMOV
3.0,0.0074,0.0928,,,SANGHVIMOV
3.0,0.007900001,0.0928,,,SANGHVIMOV
3.0,0.0078,0.0928,,,SANGHVIMOV
3.0,0.0066000004,0.0928,,,SANGHVIMOV
