country,industry,sector,longBusinessSummary,symbol
India,Integrated Freight & Logistics,Industrials,"Allcargo Gati Limited, together with its subsidiaries, provides logistics solutions in India and internationally. The company operates through Express Distribution and Fuel Stations segments. Its logistics solutions include express distribution, e-commerce cargo logistics, air freight, and supply chain management, as well as freight services. The company also operates fuel stations that deals in petrol, diesel, lubricants, etc.; and offers road and air transportation, special services, and warehousing solutions. It serves e-commerce, hospitality, healthcare, and electronics sectors. The company was formerly known as Gati Limited and changed its name to Allcargo Gati Limited in October 2023. Allcargo Gati Limited was founded in 1989 and is headquartered in Hyderabad, India.",ACLGATI
