earningsGrowth,revenueGrowth,symbol,Date
,,NIFTYIETF,2024-07-07
,,NIFTYIETF,2024-07-13
,,NIFTYIETF,2024-07-20
,,NIFTYIETF,2024-07-27
,,NIFTYIETF,2024-08-03
,,NIFTYIETF,2024-08-10
,,NIFTYIETF,2024-08-17
,,NIFTYIETF,2024-08-24
,,NIFTYIETF,2024-09-01
,,NIFTYIETF,2024-09-08
,,NIFTYIETF,2024-09-15
,,NIFTYIETF,2024-09-21
,,NIFTYIETF,2024-09-28
,,NIFTYIETF,2024-10-05
,,NIFTYIETF,2024-10-12
,,NIFTYIETF,2024-10-19
