dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
200.0,0.012,0.893,60.0,2024-02-09,PGHH
200.0,0.0117999995,0.893,60.0,2024-02-09,PGHH
200.0,0.0119,0.893,60.0,2024-02-09,PGHH
200.0,0.0116,0.893,60.0,2024-02-09,PGHH
200.0,0.0117,0.893,60.0,2024-02-09,PGHH
200.0,0.0119,0.893,100.0,2024-02-09,PGHH
190.0,0.0115,0.9858,95.0,2024-11-12,PGHH
190.0,0.0117999995,0.9858,95.0,2024-11-12,PGHH
190.0,0.0114,0.9858,95.0,2024-11-12,PGHH
190.0,0.0116,0.9858,95.0,2024-11-18,PGHH
190.0,0.0113,0.9858,95.0,2024-11-18,PGHH
190.0,0.0114,0.9858,95.0,2024-11-18,PGHH
190.0,0.0115,0.9858,95.0,2024-11-18,PGHH
