country,industry,sector,longBusinessSummary,symbol
India,Farm & Heavy Construction Machinery,Industrials,"TIL Limited, together with its subsidiary, TIL Overseas PTE Limited, provides materials handling solutions in India and internationally. The company manufactures and markets a variety of material handling, lifting, port, and road construction equipment. It offers rough terrain, truck, industrial, pick and carry, mobile, self-loading truck, manitowoc crawler, and grove cranes, as well as reach stackers, forklift trucks, and container handlers. The company deals in spares; and provides related equipment services. In addition, it provides customer support and after sales services. The company was founded in 1944 and is headquartered in Kolkata, India.",TIL
