country,industry,sector,longBusinessSummary,symbol
India,Capital Markets,Financial Services,"Choice International Limited, together with its subsidiaries, provides various financial services in India. The company operates through four segments: Broking & Distribution Services; Advisory Services; NBFC services Business; and Other Services. The company provides equity broking; wealth management, such as asset allocation, risk management, investment products, and estate planning; health, life, commercial, and vehicle insurance; solar, business, and vehicle loans, as well as loan against securities; corporate advisory services, such as investment and merchant banking, corporate finance, and IPO readiness. It also offers business and transaction advisory; taxation; governance, risk and compliance; corporate services; and research and survey, bid process management, policy formation and advisory, and monitoring and evaluation services. In addition, the company provides direct, indirect, and international taxation services; insurance and mutual fund distribution; and management consulting services; as well as operates Choice FinX trading app. Choice International Limited was incorporated in 1993 and is based in Mumbai, India.",CHOICEIN
