dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
9.0,0.0061000003,0.33990002,,,KAJARIACER
9.0,0.0064999997,0.33990002,,,KAJARIACER
9.0,0.0066000004,0.33990002,,,KAJARIACER
9.0,0.0062,0.3547,,,KAJARIACER
9.0,0.0063,0.3547,,,KAJARIACER
12.0,0.0087,0.3547,,,KAJARIACER
12.0,0.0089,0.3547,,,KAJARIACER
12.0,0.0083,0.3547,,,KAJARIACER
12.0,0.008,0.3547,,,KAJARIACER
12.0,0.0081,0.3547,,,KAJARIACER
12.0,0.0082,0.3547,,,KAJARIACER
12.0,0.0085,0.3547,,,KAJARIACER
12.0,0.0086,0.3547,,,KAJARIACER
