earningsGrowth,revenueGrowth,symbol,Date
-0.093,-0.063,SUPERHOUSE,2024-07-07
-0.093,-0.063,SUPERHOUSE,2024-07-13
-0.093,-0.063,SUPERHOUSE,2024-07-20
-0.093,-0.063,SUPERHOUSE,2024-07-27
-0.093,-0.063,SUPERHOUSE,2024-08-03
-0.482,-0.06,SUPERHOUSE,2024-08-10
-0.482,-0.06,SUPERHOUSE,2024-08-17
1.584,-0.131,SUPERHOUSE,2024-08-24
1.584,-0.131,SUPERHOUSE,2024-09-01
1.584,-0.131,SUPERHOUSE,2024-09-08
1.584,-0.131,SUPERHOUSE,2024-09-15
1.584,-0.131,SUPERHOUSE,2024-09-21
1.584,-0.131,SUPERHOUSE,2024-09-28
1.584,-0.131,SUPERHOUSE,2024-10-05
1.584,-0.131,SUPERHOUSE,2024-10-12
1.584,-0.131,SUPERHOUSE,2024-10-19
