dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
9.5,0.0097,0.1616,,,GOODLUCK
9.5,0.010299999,0.1616,,,GOODLUCK
9.5,0.0108,0.1616,,,GOODLUCK
9.5,0.0101,0.1616,,,GOODLUCK
9.5,0.0105,0.1616,,,GOODLUCK
9.5,0.010199999,0.1616,,,GOODLUCK
9.5,0.0106,0.1616,,,GOODLUCK
9.5,0.0107,0.1616,,,GOODLUCK
9.5,0.0082,0.1616,,,GOODLUCK
8.5,0.0069999998,0.1616,,,GOODLUCK
8.5,0.0069,0.1616,,,GOODLUCK
8.5,0.0072000003,0.1616,,,GOODLUCK
8.5,0.0076,0.1592,,,GOODLUCK
8.5,0.008,0.1592,,,GOODLUCK
8.5,0.0081,0.1592,,,GOODLUCK
