country,industry,sector,longBusinessSummary,symbol
India,Capital Markets,Financial Services,"Blue Chip India Limited engages in the financing activities in India. It sells equity shares; and provides loans. Blue Chip India Limited was incorporated in 1993 and is based in Kolkata, India.",BLUECHIP
