priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
5.8086405,4.0622287,27.776653,5.685,18.747,SUPRIYA,2024-07-07
5.5123177,3.8549972,26.35965,5.389,17.77,SUPRIYA,2024-07-13
5.459401,3.8135512,26.111486,5.33,17.575,SUPRIYA,2024-07-20
5.472102,3.8268728,26.185009,5.349,17.637,SUPRIYA,2024-07-27
5.9610367,4.1673245,28.572395,5.836,19.242,SUPRIYA,2024-08-03
6.348372,4.439686,30.398647,6.225,20.526,SUPRIYA,2024-08-10
6.865507,5.0317755,30.387363,6.63,20.733,SUPRIYA,2024-08-17
7.434556,5.4600534,32.895363,7.328,22.916,SUPRIYA,2024-08-24
7.3398237,5.385549,32.465794,7.226,22.598,SUPRIYA,2024-09-01
7.997558,5.8720493,35.461857,7.89,24.673,SUPRIYA,2024-09-08
8.372443,6.1325693,37.03516,8.245,25.783,SUPRIYA,2024-09-15
8.479264,6.227303,37.517838,8.374,26.187,SUPRIYA,2024-09-21
7.585051,5.56663,33.557407,7.473,23.37,SUPRIYA,2024-09-28
7.6515603,5.619425,33.895836,7.545,23.596,SUPRIYA,2024-10-05
7.875952,5.5735373,33.679188,7.483,23.4,SUPRIYA,2024-10-12
7.4694924,5.477816,33.002377,7.352,22.992,SUPRIYA,2024-10-19
