country,industry,sector,longBusinessSummary,symbol
India,Lodging,Consumer Cyclical,"Asian Hotels (North) Limited engages in the hospitality/hotel business in India. The company owns and operates Hyatt Regency Delhi, a five-star deluxe hotel, which includes rooms and suites, a spa, a unisex salon, a fitness center, restaurants, bars, and an outdoor swimming pool in New Delhi. Asian Hotels (North) Limited operates power generators in Maharashtra. In addition, it engages in the real estate operation business. Asian Hotels (North) Limited was incorporated in 1980 and is based in New Delhi, India.",ASIANHOTNR
