country,industry,sector,longBusinessSummary,symbol
India,Engineering & Construction,Industrials,"Udayshivakumar Infra Limited engages in the execution of infrastructure projects primarily in India. The company is involved in the construction of roads, railways, canals, bridges, buildings, and other projects; toll collection on highways; and other related government contracts. It also offers ready mix concrete. The company was incorporated in 1995 and is based in Davanagere, India.",USK
