priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
2.7661183,3.8655355,18.209414,2.601,20.503,KANSAINER,2024-07-07
2.8821707,4.026992,18.969988,2.717,21.414,KANSAINER,2024-07-13
2.813265,3.931421,18.519781,2.648,20.875,KANSAINER,2024-07-20
2.8526404,3.9864464,18.766188,2.688,21.185,KANSAINER,2024-07-27
2.8541927,3.9864464,18.79181,2.688,21.185,KANSAINER,2024-07-27
3.1450953,4.3817606,36.109787,2.979,23.475,KANSAINER,2024-08-03
3.0645483,4.2528853,35.089607,2.887,22.746,KANSAINER,2024-08-10
3.0177755,4.200756,34.618137,2.857,22.513,KANSAINER,2024-08-17
3.1295078,4.2615733,35.07747,2.893,22.796,KANSAINER,2024-08-24
3.0816946,4.2934303,35.339687,2.916,22.976,KANSAINER,2024-09-01
3.1840737,4.431718,36.477947,3.015,23.758,KANSAINER,2024-09-08
3.2396777,4.5091877,37.159904,3.071,24.196,KANSAINER,2024-09-15
3.140418,4.3752446,36.056084,2.975,23.438,KANSAINER,2024-09-21
3.2153156,4.479503,36.915276,3.05,24.028,KANSAINER,2024-09-28
3.036023,4.229717,34.856804,2.87,22.615,KANSAINER,2024-10-05
3.0277076,4.1812077,34.498207,2.836,22.341,KANSAINER,2024-10-12
2.983534,4.1565905,34.254173,2.818,22.202,KANSAINER,2024-10-19
