dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
10.0,0.0054,0.2041,,,DALBHARAT
10.0,0.0052,0.2041,,,DALBHARAT
10.0,0.0052,0.2016,,,DALBHARAT
10.0,0.0055,0.2016,,,DALBHARAT
10.0,0.0056,0.2016,,,DALBHARAT
10.0,0.0057,0.2016,,,DALBHARAT
10.0,0.0058,0.2016,,,DALBHARAT
10.0,0.0053,0.2016,,,DALBHARAT
10.0,0.0054,0.2016,,,DALBHARAT
