dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
2.5,0.0061000003,0.17959999,2.5,2023-08-03,USHAMART
2.5,0.0064999997,0.17959999,,,USHAMART
2.75,0.0074,0.17959999,,,USHAMART
2.75,0.0076,0.17959999,,,USHAMART
2.75,0.007900001,0.17959999,,,USHAMART
2.75,0.0082,0.17819999,,,USHAMART
2.75,0.0083,0.17819999,,,USHAMART
2.75,0.0078,0.17819999,,,USHAMART
2.75,0.0076,0.17819999,,,USHAMART
2.75,0.0081,0.17819999,,,USHAMART
2.75,0.0077,0.17819999,,,USHAMART
2.75,0.007900001,0.17819999,,,USHAMART
2.75,0.0064999997,0.17819999,,,USHAMART
2.75,0.0064,0.17819999,,,USHAMART
