priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
1.9333241,2.4705207,20.119663,1.76,16.489,CHEMBOND,2024-07-07
1.8427936,2.3527882,19.155058,1.668,15.626,CHEMBOND,2024-07-13
1.788212,2.285495,18.58699,1.679,15.522,CHEMBOND,2024-07-20
2.019921,2.5314195,20.618183,1.871,17.301,CHEMBOND,2024-07-27
1.9297647,2.4419415,20.24522,1.819,16.694,CHEMBOND,2024-08-03
1.7856978,2.2596378,18.72803,1.675,15.372,CHEMBOND,2024-08-10
1.7911309,2.2646606,18.763872,1.665,15.285,CHEMBOND,2024-08-17
1.9008046,2.405295,19.922958,1.79,16.429,CHEMBOND,2024-08-24
1.8522922,2.3439069,19.414484,1.742,15.983,CHEMBOND,2024-09-01
1.8108362,2.291448,18.974123,1.7,15.603,CHEMBOND,2024-09-08
1.8148053,2.2964706,19.045048,1.704,15.639,CHEMBOND,2024-09-15
1.7789354,2.2510808,18.668621,1.668,15.31,CHEMBOND,2024-09-21
1.7770245,2.2486625,18.61984,1.666,15.293,CHEMBOND,2024-09-28
1.7358625,2.1965756,18.2166,1.625,14.915,CHEMBOND,2024-10-05
1.7737898,2.191367,18.151001,1.621,14.877,CHEMBOND,2024-10-12
1.7751058,2.2454998,18.62234,1.664,15.27,CHEMBOND,2024-10-19
