dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
2.0,0.0038,0.2673,1.0,2023-11-03,RAILTEL
2.0,0.0039,0.2673,1.0,2023-11-03,RAILTEL
2.85,0.0058999998,0.2673,1.85,2024-08-14,RAILTEL
2.85,0.0057,0.2673,1.85,2024-08-14,RAILTEL
2.85,0.0061000003,0.2566,1.85,2024-08-14,RAILTEL
2.85,0.0057,0.2566,1.85,2024-08-14,RAILTEL
2.85,0.0058,0.2566,1.85,2024-08-14,RAILTEL
2.85,0.0058999998,0.2566,1.85,2024-08-14,RAILTEL
2.85,0.006,0.2566,1.85,2024-08-14,RAILTEL
2.85,0.0063,0.2566,1.85,2024-08-14,RAILTEL
2.85,0.0066000004,0.2566,1.85,2024-08-14,RAILTEL
2.85,0.0069999998,0.2566,1.85,2024-08-14,RAILTEL
2.85,0.0066000004,0.2566,1.85,2024-08-14,RAILTEL
