dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
19.0,0.0249,1.0026001,4.75,2024-02-09,RITES
19.0,0.026300002,1.0026001,4.75,2024-02-09,RITES
19.0,0.026199998,1.0026001,4.75,2024-02-09,RITES
19.0,0.028499998,1.0026001,,,RITES
17.75,0.024600001,1.0704,,,RITES
17.75,0.025899999,1.0704,2.5,2024-08-08,RITES
20.0,0.0306,1.0704,5.0,2024-09-05,RITES
20.0,0.0307,1.0704,5.0,2024-09-20,RITES
20.0,0.0308,1.0704,5.0,2024-09-20,RITES
20.0,0.030199999,1.0704,5.0,2024-09-20,RITES
20.0,0.028800001,1.0704,5.0,2024-09-20,RITES
20.0,0.0293,1.0704,5.0,2024-09-20,RITES
20.0,0.0558,1.0704,,,RITES
20.0,0.063,1.0704,5.0,2024-09-20,RITES
20.0,0.0638,1.0704,5.0,2024-09-20,RITES
20.0,0.0648,1.0704,5.0,2024-09-20,RITES
