quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
3.868,3.868,237.489,0.25144,1.0,,0.31757998,0.037750002,0.24229999,NUVAMA,2024-07-07
3.868,3.868,237.489,0.25144,1.0,,0.31757998,0.037750002,0.24229999,NUVAMA,2024-07-13
1.017,2.714,242.889,0.24333,0.99881,,0.30635,0.037750002,0.24229999,NUVAMA,2024-07-20
1.017,2.714,242.889,0.24333,0.99881,,0.30635,0.037750002,0.24229999,NUVAMA,2024-07-27
,,242.889,0.25357,0.99893,,0.37833,,,NUVAMA,2024-08-03
,,242.889,0.25357,0.99893,,0.37833,,,NUVAMA,2024-08-10
,,242.889,0.25357,0.99893,,0.37833,,,NUVAMA,2024-08-17
,,242.889,0.25357,0.99893,,0.37833,,,NUVAMA,2024-08-24
,,242.889,0.25357,0.99893,,0.37833,,,NUVAMA,2024-09-01
,,242.889,0.25357,0.99893,,0.37833,,,NUVAMA,2024-09-08
,,242.889,0.25357,0.99893,,0.37833,,,NUVAMA,2024-09-15
,,242.889,0.25357,0.99893,,0.37833,,,NUVAMA,2024-09-21
,,242.889,0.25357,0.99893,,0.37833,,,NUVAMA,2024-09-28
,,242.889,0.25357,0.99893,,0.37833,,,NUVAMA,2024-10-05
,,242.889,0.25357,0.99893,,0.37833,,,NUVAMA,2024-10-12
,,242.889,0.25357,0.99893,,0.37833,,,NUVAMA,2024-10-19
