country,industry,sector,longBusinessSummary,symbol
India,Banks—Regional,Financial Services,"Dhanlaxmi Bank Limited provides various banking and financial services in India. It operates through Treasury Operations, Corporate/Wholesale Banking, Retail Banking, and Other Banking Business Operations segments. The company offers deposit products, such as savings and current accounts, and term deposits; loans, including personal, home, new and used car, two wheeler, commercial, gold, education, business, and green loans, as well as loans against securities and properties, and lease rental discounting; and foreign exchange services comprising foreign currency cash, cheque deposits, foreign currency demand drafts, and remittances. It also provides export and import services; credit products comprising industrial and trade advance, import export assistance, and agricultural assistance; corporate salary accounts; credit treasury bills and linked loans; trade finance, electronic bank guarantees, and liberalized remittance schemes; 3 in 1 trading accounts; and mutual funds investment services, as well as life, health, and car insurance products. In addition, the company offers non-resident Indians (NRI) banking services, such as non-residential external accounts, non-resident ordinary accounts, recurring and term deposits, foreign currency non-resident fixed deposits, and resident foreign currency accounts, as well as money transfer services and NRI property loans; and micro and agricultural banking, and financial planning services. Further, it provides SME banking services, including working capital facilities, trade facilities, and capacity expansion services; credit, debit, and gift cards; retail and corporate net, mobile phone, and SMS banking; online services, such as bill payment, unified payments interface, mobile/DTH/data card recharges, missed call, shopping, positive pay, online trading, and custom duty online payments; and depository services, as well as safe deposit lockers. Dhanlaxmi Bank Limited was incorporated in 1927 and is based in Thrissur, India.",DHANBANK
