country,industry,sector,longBusinessSummary,symbol
India,Specialty Chemicals,Basic Materials,"Xpro India Limited manufactures and sells polymers primarily in India. The company offers bi-axially oriented polypropylene films for use in the packing of adhesive tapes, bakery products, biscuits, cigarette overwraps, confectionery, metalizing, potato chips, print lamination products, processed foods, salted snacks, supermarket products, and others. It provides specialty coextruded cast films, including stretch wrap films for use in pallet stretch wrap and food bundle overwraps; soft blister films for medical disposals packaging; release films for use in rubber, tire and tread, and conveyor belting industries; cast polypropylene films for applications in packaging and lamination, and stationery products; and hygiene films for use as diaper backing films, in sanitary napkins, in surgical drapes. In addition, the company offers mono-layer and coextruded plastic sheets for use in refrigerator door and cabinet liners; luggage shells; automotive floorings, trims, and panels; disposable cups, as well as stationary containers for files and folders; and industrial thermoforming applications, such as furniture, packaging, and bathroom cabinets. Further, it provides dielectric films for applications comprising power transmission and distribution, motor run, power film/electronic, magnetic lighting ballast, microwave oven, low voltage industrial power factor correction, AC and pulse film, interference suppression, and hybrid cars capacitors, as well as for energy storage applications. Additionally, the company offers thermoformed liners for use in refrigerator inner and door liners; automotive interior and exterior trims; furniture; luggage shells; sanitary products; electrical/electronic housings; and industrial trays for material handling and others. It exports its products. The company was formerly known as Biax Films Limited and changed its name to Xpro India Limited in September 1998. Xpro India Limited was incorporated in 1997 and is based in New Delhi, India.",XPROINDIA
