country,industry,sector,longBusinessSummary,symbol
India,Electrical Equipment & Parts,Industrials,"Elin Electronics Limited provides design and manufacturing services for electric motors, tools, moulds, dies, kitchen appliances, personal care and lighting products, and automotive components in India and internationally. The company offers LED fittings fixture, solar device, LED flashlights, fans, light fitting/switch, mixer grinder, bar blender, hair straightener and dryer, trimmer, iron, and toasters. It also provides hand blender, wet grinder, chimney, air conditioner, heat convector, and TPW fans. In addition, the company offers plastic moulded sheet, metal parts, and components. Further, it provides sheet metal, plastic moulding parts, sole plates for irons, and stainless steel blades for mixer grinder. Additionally, the company manufactures medical diagnostic cartridges for use in diagnostic devices. Elin Electronics Limited serves original equipment manufacturers and original design manufacturers. The company was founded in 1969 and is based in New Delhi, India.",ELIN
