priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
3.562889,15.858312,1642.6191,3.769,43.663,LGHL,2024-07-07
3.453405,15.371,1671.75,3.66,42.394,LGHL,2024-07-13
3.0474865,13.564269,1639.1665,3.254,37.688,LGHL,2024-07-20
3.0206318,13.444741,1624.7222,3.227,37.376,LGHL,2024-07-27
3.0784724,13.702188,1655.8333,3.285,38.047,LGHL,2024-08-03
3.0820825,13.148215,1430.0,3.16,36.604,LGHL,2024-08-10
2.685465,11.952924,1444.4443,2.922,33.85,LGHL,2024-08-17
3.1590135,13.336704,1450.5,3.374,34.923,LGHL,2024-08-24
3.128523,13.20798,1436.4999,3.343,34.607,LGHL,2024-09-01
3.1034777,13.102243,1425.0,3.318,34.348,LGHL,2024-09-08
3.0544755,12.895366,1402.5,3.269,33.84,LGHL,2024-09-15
3.014729,12.727565,1457.1053,3.229,33.429,LGHL,2024-09-21
3.4856956,14.715888,1684.7369,3.7,38.304,LGHL,2024-09-28
3.2526624,13.732071,1659.4445,3.467,35.892,LGHL,2024-10-05
3.089861,12.872379,1400.0,3.264,33.784,LGHL,2024-10-12
3.2014823,13.515998,1633.3333,3.416,35.362,LGHL,2024-10-19
