earningsGrowth,revenueGrowth,symbol,Date
1.286,1.09,SELAN,2024-07-07
1.286,1.09,SELAN,2024-07-13
1.286,1.09,SELAN,2024-07-20
1.286,1.09,SELAN,2024-07-27
1.286,1.09,SELAN,2024-08-03
2.598,1.257,SELAN,2024-08-10
2.598,1.257,SELAN,2024-08-17
2.598,1.257,SELAN,2024-08-24
2.598,1.257,SELAN,2024-09-01
2.598,1.257,SELAN,2024-09-08
2.598,1.257,SELAN,2024-09-15
2.598,1.257,SELAN,2024-09-21
2.598,1.257,SELAN,2024-09-28
2.598,1.257,SELAN,2024-10-05
2.598,1.257,SELAN,2024-10-12
2.598,1.257,SELAN,2024-10-19
