country,industry,sector,longBusinessSummary,symbol
India,Auto Parts,Consumer Cyclical,"Kalyani Forge Limited, an engineering company, manufactures and sells forged, machined, and assembled products in India. The company offers engine parts, including connecting rods, crank shafts, cam shafts, retainer valves, cross head valves, injector clamps, rocker arms, balance weights, cam lobes, and others; and chassis systems, such as idler arms, control arms, steering knuckles, FS arms, brackets and others. It also provides turbocharger parts comprising nozzle rings, pipe cast flanges, and others; warm and cold forged parts for fluid flywheels, and wet double clutch; and driveline products which include tulips, inner races, tripods, spiders, outer races, yoke shafts, and double yokes. In addition, the company offers steering and suspension products, including stub axles, tie-rod ends, suspension ball joints, universal joints, and pitman arms; and various cold and hot forged parts for industrial applications, such as power tools, conveyors, compressors, and others. Further it provides hot, and cold and warm forging; precision machining and finishing; heat treatment; die manufacturing; testing and inspection; engineering; and logistic services. It also exports its products. The company offers its products to automotive; construction, mining, and infrastructure; power generation; marine; railway; agricultural; and industrial goods industries. Kalyani Forge Limited was incorporated in 1979 and is based in Pune, India.",KALYANIFRG
